,p,checkpoint,train_error,demographic parity,equal_opportunity,equal odds,overall accuracy
125,0.30000000000000004,1000.0,0.1697211155378486,0.16617104505154245,0.15252440377893706,0.2231220001150725,0.11927832047409093
126,0.30000000000000004,500.0,0.17124833997343958,0.18788452532225702,0.16879663622275376,0.2597664296872255,0.1266805799245294
127,0.30000000000000004,1000.0,0.16759628154050465,0.19281852915209718,0.17868267290282297,0.2705707400128412,0.12337490908878646
128,0.30000000000000004,500.0,0.17768924302788844,0.21812492930353683,0.23388385234978298,0.34897707731528876,0.1292919184667657
129,0.30000000000000004,1000.0,0.1699203187250996,0.19568634578715077,0.155139430988815,0.2505153384461305,0.12108443896299803
130,0.30000000000000004,500.0,0.17881806108897744,0.17348512385940115,0.1335937317032349,0.22003377724457335,0.13338403385960151
131,0.30000000000000004,1000.0,0.1700531208499336,0.17433989036113162,0.12459479359392589,0.20742074271705585,0.1285317716399781
132,0.30000000000000004,500.0,0.17284196547144753,0.17111399532510202,0.16652319622814593,0.24390977684664594,0.1254206959847779
133,0.30000000000000004,1000.0,0.16726427622841966,0.17880885965117976,0.13279917013728043,0.21619058388537338,0.12439261721009731
134,0.30000000000000004,500.0,0.17642762284196548,0.20534545599191178,0.226520305874786,0.3295335912124574,0.12530479340224243
135,0.30000000000000004,1000.0,0.1702523240371846,0.20444866527584904,0.2814935701062062,0.3749551838030102,0.1164416157991468
136,0.30000000000000004,500.0,0.1711155378486056,0.18014099715657544,0.1442531949543342,0.22691644025191826,0.11862906140712592
137,0.30000000000000004,1000.0,0.16759628154050465,0.18837226697929205,0.13670857298227918,0.22724702431456262,0.12307281616857468
138,0.30000000000000004,500.0,0.1849933598937583,0.2834047220092204,0.5113429232896791,0.6620353781849272,0.11928814952660782
139,0.30000000000000004,1000.0,0.17164674634794155,0.22788652242525415,0.2972888371240184,0.4113044934012396,0.12092793637578081
140,0.35000000000000003,500.0,0.1802788844621514,0.22611957973137842,0.350170879290047,0.4619021266580733,0.11954123759927127
141,0.35000000000000003,1000.0,0.17051792828685258,0.21259819348834896,0.2826302901035101,0.382933855323227,0.11683582098294498
142,0.35000000000000003,500.0,0.17928286852589642,0.22772358080567376,0.2666996448749636,0.39025045330713864,0.13407389293124827
143,0.35000000000000003,1000.0,0.17270916334661354,0.2415014451415204,0.3019253980376443,0.4286732514222247,0.12461940755245537
144,0.35000000000000003,500.0,0.17702523240371845,0.2325027068508556,0.406644156945045,0.5176758171953336,0.11561850285837871
145,0.35000000000000003,1000.0,0.17204515272244356,0.23719792488240896,0.3372179834815734,0.4564212827637886,0.12031087247063121
146,0.35000000000000003,500.0,0.18074369189907039,0.23528986507739846,0.39491766205828577,0.5125113603201735,0.12143946835176478
147,0.35000000000000003,1000.0,0.1697211155378486,0.21060141143990585,0.26213162989082345,0.36324150335156136,0.12048669215493779
148,0.35000000000000003,500.0,0.17861885790172644,0.15698537422943987,0.08450627795031673,0.1572086665630943,0.12614024280688374
149,0.35000000000000003,1000.0,0.1700531208499336,0.20294660551765697,0.2655629248776598,0.3589012979652671,0.11705224067193332
150,0.35000000000000003,500.0,0.17217795484727755,0.20542970501348476,0.27147158399932364,0.3678642264825119,0.11869541754126012
151,0.35000000000000003,1000.0,0.17350597609561752,0.21765792895324143,0.24754220001587984,0.35729674667661,0.1224790009815212
152,0.35000000000000003,500.0,0.1853917662682603,0.20938124489603882,0.31171775528074985,0.4189083728420646,0.13226526703098485
153,0.35000000000000003,1000.0,0.18034528552456838,0.2241194076627815,0.38775861093958763,0.49576117434425887,0.11963978889522076
154,0.35000000000000003,500.0,0.1843293492695883,0.19033061542646523,0.27424255319878155,0.3667719959047467,0.1300842604553687
155,0.35000000000000003,1000.0,0.1754316069057105,0.1776228540796315,0.18627184972904365,0.2695178657796908,0.1274516390055398
156,0.35000000000000003,500.0,0.17888446215139442,0.21789135892087114,0.3847814327355938,0.48586914910808243,0.11596119578327224
157,0.35000000000000003,1000.0,0.16673306772908367,0.204739304340985,0.22552067773645346,0.32264673295139296,0.11967699887974881
158,0.35000000000000003,500.0,0.1790172642762284,0.2792417772603907,0.48593580330974023,0.6317179065706868,0.11676248421559476
159,0.35000000000000003,1000.0,0.17224435590969456,0.2587549025659063,0.38194306003880846,0.5148723477238202,0.11698141131593942
160,0.4,500.0,0.17616201859229746,0.2046541727106146,0.2618128913187151,0.36186171557708197,0.12460849529823259
161,0.4,1000.0,0.17098273572377157,0.21226587121682527,0.25317781785175913,0.3572187200988811,0.12205707385776732
162,0.4,500.0,0.1753652058432935,0.16878041778327546,0.14711555872643944,0.22444314118096237,0.12523843726810835
163,0.4,1000.0,0.17084993359893758,0.1879181446937228,0.14427604359749602,0.23555354526386646,0.12427671462756185
164,0.4,500.0,0.1809428950863214,0.23331721435584873,0.27256317792638285,0.4005231158131157,0.13321465320765813
165,0.4,1000.0,0.17802124833997343,0.21491225334017783,0.18416063510088532,0.2981616073906277,0.12585746698376132
166,0.4,500.0,0.1745683930942895,0.2534712251779565,0.32817391930201967,0.4640594083233791,0.12526419339756067
167,0.4,1000.0,0.16699867197875165,0.2011229351492555,0.12668772930755473,0.22564954517140057,0.11735236778164171
168,0.4,500.0,0.17144754316069058,0.15853447302467688,0.10093730846410842,0.16836827667904425,0.1182155391262385
169,0.4,1000.0,0.16779548472775566,0.20064271572628944,0.21327152013736606,0.3074943412565062,0.11823289041282448
170,0.4,500.0,0.17861885790172644,0.16932468652192778,0.1257303711590717,0.21004005855271113,0.13550512333344655
171,0.4,1000.0,0.17622841965471447,0.17684928758726468,0.15986453039469317,0.2466239526636944,0.1331656483601098
172,0.4,500.0,0.18293492695883135,0.26494682452499446,0.39494165313360574,0.5407012059852099,0.12922305492127517
173,0.4,1000.0,0.17118193891102257,0.2051567582428791,0.2139078548494246,0.3145807485756385,0.1223527277456159
174,0.4,500.0,0.17191235059760956,0.15830625847266835,0.12888919607620247,0.19735079666230337,0.12464516368190781
175,0.4,1000.0,0.17158034528552457,0.16120179704767756,0.09175615242558344,0.16364961065671885,0.12233984968088973
176,0.4,500.0,0.1797476759628154,0.20963521557749967,0.30483288787999435,0.40419562904482276,0.11633608386998118
177,0.4,1000.0,0.17350597609561752,0.2268049655811655,0.3140146151345985,0.42730249628240385,0.12217690806130943
178,0.4,500.0,0.1792164674634794,0.12076750216755681,0.014691677553093085,0.061993914396371474,0.1261209257097945
179,0.4,1000.0,0.1701195219123506,0.16203778805317182,0.10977744850344245,0.18095440680983327,0.12258846453169348
180,0.45,500.0,0.1745683930942895,0.24048427862106259,0.38362414895944424,0.4989386825933797,0.10895117570612867
181,0.45,1000.0,0.1693227091633466,0.1859921920012735,0.13929903790075804,0.22898647349442908,0.12472887110262765
182,0.45,500.0,0.1757636122177955,0.22536173972303858,0.2217260893233431,0.3433813523004482,0.13066323176719274
183,0.45,1000.0,0.16640106241699867,0.21941951581646,0.2818808546078002,0.3856978260458713,0.11495494151703722
